4.9185791015625,10,10,9.55068397521973,4.84337472915649,0
4.92160606384277,10,10,9.54503631591797,4.84047031402588,0
4.9246244430542,10,10,9.53938865661621,4.83757448196411,0
4.92765140533447,10,10,9.53374099731445,4.83467149734497,0
4.93067836761475,10,10,9.52809143066406,4.83177423477173,0
4.93370485305786,10,10,9.5224437713623,4.82887172698975,0
4.93672657012939,10,10,9.5167932510376,4.82596874237061,0
4.93975067138672,10,10,9.51114463806152,4.82307147979736,0
4.94277763366699,10,10,9.50549697875977,4.82016897201538,0
4.94580459594727,10,10,9.49984836578369,4.81726598739624,0
4.94882869720459,10,10,9.49420833587646,4.814368724823,0
4.95185565948486,10,10,9.48855590820313,4.81146574020386,0
4.95488262176514,10,10,9.48290824890137,4.80856323242188,0
4.95790386199951,10,10,9.47726058959961,4.80566596984863,0
4.96093082427979,10,10,9.47161197662354,4.80276441574097,0
4.96395492553711,10,10,9.46596431732178,4.79986190795898,0
4.96697902679443,10,10,9.46031951904297,4.79696273803711,0
4.96999788284302,10,10,9.45466804504395,4.79406547546387,0
4.97302436828613,10,10,9.44902420043945,4.7911639213562,0
4.97604608535767,10,10,9.4433765411377,4.78826665878296,0
4.97907018661499,10,10,9.43772792816162,4.78536415100098,0
4.96688175201416,10,10,9.43208026885986,4.78246021270752,0
4.91222858428955,10,10,9.42642879486084,4.77955722808838,0
4.91525554656982,10,10,9.42078399658203,4.7766547203064,0
4.91827964782715,10,10,9.41513538360596,4.773756980896,0
4.92130899429321,10,10,9.40948867797852,4.77085447311401,0
4.9243278503418,10,10,9.40384101867676,4.76795816421509,0
4.92735481262207,10,10,9.39819240570068,4.76505422592163,0
4.93038177490234,10,10,9.39254379272461,4.76215314865112,0
4.93340301513672,10,10,9.38689231872559,4.82915639877319,0
4.93642711639404,10,10,9.38125133514404,4.82626056671143,0
4.93945407867432,10,10,9.37559986114502,4.82335758209229,0
4.94247531890869,10,10,9.36995506286621,4.8204550743103,0
4.94550228118896,10,10,9.3643045425415,4.8175573348999,0
4.94852638244629,10,10,9.35865688323975,4.81465482711792,0
4.95154809951782,10,10,9.35300827026367,4.81175088882446,0
4.9545750617981,10,10,9.34736442565918,4.80884790420532,0
4.95759916305542,10,10,9.34171199798584,4.80595064163208,0
4.96062326431274,10,10,9.3360652923584,4.80304765701294,0
4.96364736557007,10,10,9.33042049407959,4.8001503944397,0
4.96667146682739,10,10,9.32476902008057,4.79724931716919,0
4.96969556808472,10,10,9.31912422180176,4.79435157775879,0
4.97271728515625,10,10,9.31347179412842,4.79145431518555,0
4.97574377059937,10,10,9.30782413482666,4.78855419158936,0
4.97876787185669,10,10,9.3021764755249,4.78565406799316,0
4.98179244995117,10,10,9.29652881622314,4.78275394439697,0
4.98481369018555,10,10,9.29088115692139,4.77985382080078,0
4.98784065246582,10,10,9.28522968292236,4.77695655822754,0
4.99086761474609,10,10,9.27958202362061,4.7740535736084,0
4.99389171600342,10,10,9.27393341064453,4.77115392684937,0
4.99691009521484,10,10,9.26828575134277,4.76825380325317,0
4.99993705749512,10,10,9.26264095306396,4.76535654067993,0
5.00296449661255,10,10,9.25699329376221,4.76245069503784,0
5.00598812103271,10,10,9.25134468078613,4.75955104827881,0
5.00901508331299,10,10,9.24569320678711,4.75664806365967,0
5.01203632354736,10,10,9.24004936218262,4.75374555587769,0
5.01506042480469,10,10,9.23439693450928,4.75084781646729,0
5.01808738708496,10,10,9.22875308990479,4.7479453086853,0
5.02110910415649,10,10,9.22310161590576,4.74504804611206,0
5.02413320541382,10,10,9.21745300292969,4.74214506149292,0
5.02716016769409,10,10,9.21180534362793,4.73924541473389,0
5.03018426895142,10,10,9.20615768432617,4.73634624481201,0
5.03320837020874,10,10,9.20051002502441,4.73344230651855,0
5.03622722625732,10,10,9.19486141204834,4.73053979873657,0
5.0392541885376,10,10,9.18921375274658,4.72763919830322,0
5.04227828979492,10,10,9.18356513977051,4.72473955154419,0
5.0452995300293,10,10,9.17792224884033,4.72184467315674,0
5.04832887649536,10,10,9.15794086456299,4.71894073486328,0
5.05134773254395,10,10,9.12144660949707,4.71603965759277,0
5.05437183380127,10,10,9.0849552154541,4.71314096450806,0
5.05739593505859,10,10,9.04846096038818,4.71023654937744,0
5.06041479110718,10,10,9.01197052001953,4.70733880996704,0
5.06344175338745,10,10,8.9754753112793,4.70443630218506,0
5.06646871566772,10,10,8.93898868560791,4.70153760910034,0
5.0694899559021,10,10,8.90249443054199,4.69864177703857,0
5.07251691818237,10,10,8.86600589752197,4.69574165344238,0
5.07554388046265,10,10,8.829514503479,4.69284152984619,0
5.07856798171997,10,10,8.79302024841309,4.68993759155273,0
5.08159208297729,10,10,8.75652599334717,4.68703889846802,0
5.08461332321167,10,10,8.72003078460693,4.6841344833374,0
5.08763742446899,10,10,8.68353652954102,4.68123865127563,0
5.09066152572632,10,10,8.6470422744751,4.67834091186523,0
5.0936861038208,10,10,8.61055183410645,4.67543840408325,0
5.09670448303223,10,10,8.57405948638916,4.67253828048706,0
5.0997314453125,10,10,8.53756999969482,4.66963577270508,0
5.10275554656982,10,10,8.50107192993164,4.66673421859741,0
5.10577964782715,10,10,8.46458053588867,4.66383409500122,0
5.10879850387573,10,10,8.42809009552002,4.6609354019165,0
5.11182260513306,10,10,8.39159965515137,4.65803289413452,0
5.11484670639038,10,10,8.3551082611084,4.65513515472412,0
5.11786842346191,10,10,8.31861686706543,4.65223503112793,0
5.12089204788208,10,10,8.28212642669678,4.6493353843689,0
5.12391662597656,10,10,8.24563503265381,4.64643526077271,0
5.12693786621094,10,10,8.20914459228516,4.64353466033936,0
5.12996768951416,10,10,8.17265796661377,4.64063501358032,0
5.13298892974854,10,10,8.1361665725708,4.63773632049561,0
5.13601589202881,10,10,8.09967231750488,4.63483476638794,0
5.13903999328613,10,10,8.06318473815918,4.63193607330322,0
5.14206123352051,10,10,8.02669048309326,4.62903738021851,0
5.14508533477783,10,10,7.99019908905029,4.62613582611084,0
5.14810943603516,10,10,7.95370864868164,4.62323570251465,0
5.15113115310669,10,10,7.91721439361572,4.62033605575562,0
5.15415811538696,10,10,7.88072299957275,4.617431640625,0
5.15718507766724,10,10,7.84422874450684,4.61453199386597,0
